id,prediction,target,bleu-1,bleu-4,url
505,A man in a horse and a street . a . .,A man on a horse on a street near people walking .,0.6315552372,0,data/datasets/mscoco/val2014/COCO_val2014_000000075990.jpg
1,A plate of a with on a plate .,A plate of food placed on a table .,0.4347208719,0,data/datasets/mscoco/val2014/COCO_val2014_000000546248.jpg
10,A old bathroom with a and a bathroom bathroom .,An office desk with antiques underneath a beautiful painting .,0.7400828045,0,data/datasets/mscoco/val2014/COCO_val2014_000000369979.jpg
19,A dog bear is sitting in to a tree .,A polar bear is standing next to a rock .,0.6042750795,0,data/datasets/mscoco/val2014/COCO_val2014_000000521231.jpg
28,A man hydrant with a clock on to it . .,A fire hydrant with a hose hooked up leaks water .,0.3170233139,0,data/datasets/mscoco/val2014/COCO_val2014_000000571865.jpg
37,A signs on a street of a signs people . . the of a building building,Street signs for the intersection of #START# and #START# Avenue in front of a large building,0.3976353644,0,data/datasets/mscoco/val2014/COCO_val2014_000000312549.jpg
46,A train train traveling parked down a train .,A bullet train is traveling by a hill .,0.8633400214,0,data/datasets/mscoco/val2014/COCO_val2014_000000076513.jpg
55,A white kitchen kitchen with a white and a .,A open metal oven with a rack for cooking .,0.4591497693,0,data/datasets/mscoco/val2014/COCO_val2014_000000285664.jpg
64,A people are a table with with a . a,two people at a cafe table eating sandwiches with drinks,0.7952707288,0,data/datasets/mscoco/val2014/COCO_val2014_000000396302.jpg
73,A street sign bus with to a street .,A London double-decker bus drives by Big Ben .,0.7598356857,0,data/datasets/mscoco/val2014/COCO_val2014_000000319655.jpg
82,A dog dog is a a middle with a dog .,A brown dog riding in the bed of a truck .,0.7765453555,0,data/datasets/mscoco/val2014/COCO_val2014_000000166995.jpg
91,A man in a in a mouth in,A man plays Frisbee with his dog .,0.4347208719,0,data/datasets/Flickr8k/Flickr8k_Dataset/1440024115_129212c988.jpg
100,A man boy of people sitting sitting a of .,A small group of people are taking pictures outside .,0.4591497693,0,data/datasets/mscoco/val2014/COCO_val2014_000000493751.jpg
109,A train train is a train with a train . .,A sleek train on a track at a train station .,0.4832697831,0,data/datasets/mscoco/val2014/COCO_val2014_000000545040.jpg
118,A man man and a snowboard board on,a white male on a skate board ramp,0.78254229,0,data/datasets/mscoco/val2014/COCO_val2014_000000054763.jpg
127,A people motorcycles on a on on a street .,Two racing motorcycles and riders racing at a track .,0.7400828045,0,data/datasets/mscoco/val2014/COCO_val2014_000000524887.jpg
136,A man in on a motorcycle of a man in a red . .,A man sitting by a statue of a man at a laptop computer .,0.3237722713,0,data/datasets/Flickr30k/flickr30k-images/4608202893.jpg
145,A bathroom room with a and a and a open .,A living room with mirrors and windows overlooking an ocean .,0.4617366309,0,data/datasets/mscoco/val2014/COCO_val2014_000000570101.jpg
154,A older of a man of a a . .,an image of a couple up on stage dressed up,0.3860973951,0,data/datasets/mscoco/val2014/COCO_val2014_000000156651.jpg
163,A large sign with a and and the of a .,a street lined with parked cars in front of apartment buildings,0.7226568811,0,data/datasets/mscoco/val2014/COCO_val2014_000000335521.jpg
172,A man in in a of a bench bench,A woman standing in front of a chalk drawing,0.4854917717,0,data/datasets/Flickr30k/flickr30k-images/1093737381.jpg
181,A people are in kite in,two kids building a sand castle,0,0,data/datasets/Flickr8k/Flickr8k_Dataset/2194286203_5dc620006a.jpg
190,A man in a woman in in a a . .,A woman and a man pose with Groucho Marx #START# .,0.8210967437,0,data/datasets/Flickr8k/Flickr8k_Dataset/3170110692_d1e0e66cee.jpg
199,A living man is a sitting a in a kitchen .,A young man and woman using computers on their couch .,0.7226568811,0,data/datasets/mscoco/val2014/COCO_val2014_000000307611.jpg
208,A people are playing in in a field .,Two people are playing frisbee in a park .,0.4347208719,0,data/datasets/Flickr30k/flickr30k-images/2700345173.jpg
217,A group in a baseball in a blue shirt . a field field .,A man carries a woman in a red swimsuit on a crowded beach .,0.4261082724,0,data/datasets/Flickr30k/flickr30k-images/3772448117.jpg
226,A woman is sitting on of a bed,A girl is sitting inside of a suitcase,0.650059326,0,data/datasets/mscoco/val2014/COCO_val2014_000000085795.jpg
235,A man in a cell of a . a hand .,A woman holding a pair of scissors near her hair .,0.7765453555,0,data/datasets/mscoco/val2014/COCO_val2014_000000433924.jpg
244,A man in sitting on a bench bench,a woman is sitting at a small table,0.7071067812,0,data/datasets/mscoco/val2014/COCO_val2014_000000400010.jpg
253,A man is sitting a and a camera .,The man is selling carrots from the stand .,0.4518010018,0,data/datasets/mscoco/val2014/COCO_val2014_000000394033.jpg
262,A small with a a and to a small phone .,A table with crafting supplies next to a cell phone .,0.5747078645,0,data/datasets/mscoco/val2014/COCO_val2014_000000037814.jpg
271,A group in a and a horse umbrella umbrella and . a skateboard,a man on stilts holding a polka dot pink umbrella on a stage,0.744781979,0,data/datasets/mscoco/val2014/COCO_val2014_000000036361.jpg
280,A old of a large sign with is in the road,an image of a stop sign that is at the street,0.4617366309,0,data/datasets/mscoco/val2014/COCO_val2014_000000110626.jpg
289,A is in on a window in a old building,Abandoned equipment sits amongst the ruins of an old building,0.3860973951,0,data/datasets/mscoco/val2014/COCO_val2014_000000386613.jpg
298,A man girl is a blue shirt and to a cake .,A small child wearing a white hat reaches for a paintbrush .,0.7598356857,0,data/datasets/Flickr8k/Flickr8k_Dataset/3635194562_4c1dfa120a.jpg
307,A people are playing a beach of a .,Many people are on the filed playing Frisbee .,0.4854917717,0,data/datasets/mscoco/val2014/COCO_val2014_000000179950.jpg
316,A train train white train traveling a a tracks,A silver and green train crossing over the tracks,0.7598356857,0,data/datasets/mscoco/val2014/COCO_val2014_000000393093.jpg
325,A black bear white bear sitting in a tree . . a side .,A gray and white cat peers into a pot left on the fence .,0.7311104457,0,data/datasets/mscoco/val2014/COCO_val2014_000000226360.jpg
334,A man in a in in to a large hydrant,a lady and man standing next to a fire #START#,0.4591497693,0,data/datasets/mscoco/val2014/COCO_val2014_000000339058.jpg
343,A group of sheep standing a field field . to a .,A group of buffalo in a grassy field next to trees .,0.3209138983,0,data/datasets/mscoco/val2014/COCO_val2014_000000164497.jpg
352,A of a and and a plate plate .,Slices of orange peels on a white plate .,0.4854917717,0,data/datasets/mscoco/val2014/COCO_val2014_000000402783.jpg
361,A man in a people . . in the field . a #START# . people people .,A sign saying `` #START# '' is on a blanket with flowered headbands and other items .,0.6964705666,0,data/datasets/mscoco/val2014/COCO_val2014_000000368994.jpg
370,A bathroom bathroom with with a toilet and a toilet,a small kitchen counter with a sink and a window,0.5460241725,0,data/datasets/mscoco/val2014/COCO_val2014_000000341424.jpg
379,A bathroom bathroom with has sitting a bathroom bathroom,a white icebox that is in a small room,0.5773502692,0,data/datasets/mscoco/val2014/COCO_val2014_000000032322.jpg
388,A clock clock tower a clock tower a sky of a .,A large cathedral with a clock towards the top of it .,0.4411629359,0,data/datasets/mscoco/val2014/COCO_val2014_000000564123.jpg
397,A man in on a beach with a tennis racket . a . on . the park,A man sitting on the sidelines of a tennis court holding out is arms in a #START#,0.4924790605,0,data/datasets/mscoco/val2014/COCO_val2014_000000351577.jpg
415,A in is riding a a kite in a skateboard .,Man who is outside doing a trick on his skateboard .,0.4366835443,0,data/datasets/mscoco/val2014/COCO_val2014_000000283203.jpg
424,A man riding a and and and a helmet helmet and a a . a bike .,A woman in black bicycle gear and a white helmet pedals hard uphill on her bike .,0.4583034067,0,data/datasets/Flickr30k/flickr30k-images/8131954252.jpg
433,A white of with a and white and . a,clear vase filled with white and yellow flowers with water,0.4272870064,0,data/datasets/mscoco/val2014/COCO_val2014_000000521282.jpg
442,A kitchen room with sitting a and a and cabinets . . a .,A living room is fully equipped with 80 's style furniture and decor .,0.7730551757,0,data/datasets/mscoco/val2014/COCO_val2014_000000400976.jpg
451,A plate with on a of a table table . a fork .,A pizza sitting on top of a metal pan with a spatula .,0.4602495371,0,data/datasets/mscoco/val2014/COCO_val2014_000000404237.jpg
460,A man is a is a piece bear with,A woman with glasses eating a hot dog .,0.7598356857,0,data/datasets/mscoco/val2014/COCO_val2014_000000387208.jpg
469,A bus bus with a of people parked .,A busy street with lots of car traffic .,0.8164965809,0,data/datasets/mscoco/val2014/COCO_val2014_000000097857.jpg
478,A man in on a down a snowy . a snow . .,A man poses while skiing on a mountain at a snow resort .,0.6057224553,0,data/datasets/mscoco/val2014/COCO_val2014_000000451714.jpg
487,A giraffes are a field with a and the background .,Three giraffes in a field with trees in the background .,0.4876836639,0,data/datasets/mscoco/val2014/COCO_val2014_000000447549.jpg
496,A bathroom toilet with on to a toilet sink .,A white toilet sitting next to a trash can .,0.4854917717,0,data/datasets/mscoco/val2014/COCO_val2014_000000245659.jpg
505,A baseball player is a baseball shirt is a hit . ball . the ball .,A baseball player in a blue uniform has just released the baseball on the sidelines .,0.2540663741,0,data/datasets/Flickr8k/Flickr8k_Dataset/3334953664_a669038795.jpg
514,A old man is down a street in a street street .,An older woman walking behind a bus on a city street .,0.4172261449,0,data/datasets/mscoco/val2014/COCO_val2014_000000064088.jpg
532,A man is a surfboard on on the ocean,a surfer holding his board looking at the water,0.686589048,0,data/datasets/mscoco/val2014/COCO_val2014_000000161465.jpg
541,A older man is to a table with a phone .,An Asian man waiting at a table for his food .,0.4366835443,0,data/datasets/Flickr30k/flickr30k-images/3111961344.jpg
559,A group of people are a man horses horses are and on a dirt road . a park . .,"A crowd of people , a few with signs , walk down a broad path in a city park .",0.4529852872,0,data/datasets/Flickr30k/flickr30k-images/4549250689.jpg
568,A cat bear is on a a green . . a tree . .,A brown bear sitting in between two trees looking at a tree trunk .,0.4071220776,0,data/datasets/mscoco/val2014/COCO_val2014_000000490475.jpg
1,A pizza are on plate on on a . of,Many people #START# a rare steak when eating out .,0.668740305,0,data/datasets/mscoco/val2014/COCO_val2014_000000251531.jpg
11,A dog dog is,A brown dog running,0.8408964153,0,data/datasets/Flickr30k/flickr30k-images/2654514044.jpg
21,A people men are in in . . . a table kitchen room .,Three college students #START# quietly together missing out on a bright sunny day .,0.614788153,0,data/datasets/Flickr30k/flickr30k-images/6939157103.jpg
31,A dog is on the water water .,A dog splashes in the murky water .,0.650059326,0,data/datasets/Flickr8k/Flickr8k_Dataset/2490687446_9d46fdf5a9.jpg
41,A man in a blue shirt and and a microphone phone .,A man wearing a demonic joker shirt using a smart phone .,0.5706745777,0,data/datasets/mscoco/val2014/COCO_val2014_000000104980.jpg
51,A man man man man is a blue shirt and a blue shirt shirt . a .,A dark haired bearded man wearing a turquoise shirt with a yellow peace sign on it .,0.7707713836,0,data/datasets/Flickr8k/Flickr8k_Dataset/1303727066_23d0f6ed43.jpg
61,A people are soccer baseball of a .,four people playing a game of disc golf,0.78254229,0,data/datasets/mscoco/val2014/COCO_val2014_000000280008.jpg
71,A is in a #START# in in the side of,This clock has Christmas decorations hanging on the side .,0.3860973951,0,data/datasets/mscoco/val2014/COCO_val2014_000000383748.jpg
81,A on on the the beach . a in wave wave .,Surfer squatting down on a surfboard while ring a large wave .,0.4172261449,0,data/datasets/mscoco/val2014/COCO_val2014_000000165401.jpg
91,A bathroom with a toilet and a toilet sink .,A bathroom with several towels and a pink wastebasket .,0.3976353644,0,data/datasets/mscoco/val2014/COCO_val2014_000000246613.jpg
101,A man of people playing a tennis court,a group of people on a tennis court,0.4596613576,0,data/datasets/mscoco/val2014/COCO_val2014_000000499884.jpg
111,A people are in and and a . the street .,Three girls wear straw hats and dance on a stage .,0.7226568811,0,data/datasets/Flickr8k/Flickr8k_Dataset/2346523971_d3f1e12ce4.jpg
121,A man in a cell in a man in on to a . a umbrella . . his camera .,A person holding a surfboard and a man standing next to it with his hand extended to the board .,0.3684076255,0,data/datasets/mscoco/val2014/COCO_val2014_000000009927.jpg
131,A plate pizza and on a table on plate .,A ripe orange sitting on a light blue plate .,0.5773502692,0,data/datasets/mscoco/val2014/COCO_val2014_000000521352.jpg
141,A people are a gear on on a of a snow slope .,Two people wearing ski equipment standing on top of a ski slope .,0.5266403878,0,data/datasets/mscoco/val2014/COCO_val2014_000000437269.jpg
151,A man hydrant in a blue and and a of a .,A fire hydrant with a blue jacket on top of it .,0.4617366309,0,data/datasets/mscoco/val2014/COCO_val2014_000000005437.jpg
161,A dogs are on a side of a tree tree,Two birds sitting on the back of a metal bench,0.4272870064,0,data/datasets/mscoco/val2014/COCO_val2014_000000312544.jpg
171,A older man is a blue is a is on a bench bench .,An old man in a coat and hat sitting on a park bench .,0.5067309893,0,data/datasets/Flickr8k/Flickr8k_Dataset/446286714_dcec7f339e.jpg
181,A man is a blue shirt is riding a skateboard board board . . a street of a building building .,A man in a yellow coat is on a blue industrial crane working on the side of a tall building .,0.5555238068,0,data/datasets/Flickr30k/flickr30k-images/2215837479.jpg
201,A large and bus on to a street . a of people and .,A yellow tax sitting next to a car with lots of yellow bananas .,0.4071220776,0,data/datasets/mscoco/val2014/COCO_val2014_000000180329.jpg
211,A street sign with a street with in in a .,A stop sign along a road is vandalized with graffiti .,0.8210967437,0,data/datasets/mscoco/val2014/COCO_val2014_000000535242.jpg
221,A small and with is sitting in a and it floor of,A brown bed that is round with wood on the side .,0.7071067812,0,data/datasets/mscoco/val2014/COCO_val2014_000000187329.jpg
231,A man is a of board in a water .,A woman checking out her surfboard at the beach .,0.668740305,0,data/datasets/mscoco/val2014/COCO_val2014_000000124620.jpg
241,A man and hydrant is on a air of a road .,A yellow fire hydrant sitting in the middle of a sidewalk .,0.4411629359,0,data/datasets/mscoco/val2014/COCO_val2014_000000339469.jpg
251,A man in in a of a bench of a .,A man standing on top of a slab of cement .,0.5747078645,0,data/datasets/mscoco/val2014/COCO_val2014_000000154861.jpg
261,A man with a a and in a mouth .,a baby has some grass seeds in his mouth .,0.4591497693,0,data/datasets/Flickr8k/Flickr8k_Dataset/2616643090_4f2d2d1a44.jpg
271,A street is sitting in street of a street .,The sign is #START# the intersection of the streets .,0.7400828045,0,data/datasets/mscoco/val2014/COCO_val2014_000000113185.jpg
281,A baseball in in a ball with a baseball .,A man stands at the base with a bat .,0.4591497693,0,data/datasets/mscoco/val2014/COCO_val2014_000000174594.jpg
291,A dog dog is a dog dog in its water grass,A tan dog chases a white dog through the leafy grass,0.8210967437,0,data/datasets/Flickr8k/Flickr8k_Dataset/2075041394_0b3ea1822d.jpg
301,A street and parked street a and . a .,The traffic is busy during this time of day .,0.5623413252,0,data/datasets/mscoco/val2014/COCO_val2014_000000312384.jpg
311,A man is a piece with a table .,A man eats a hotdog on a napkin .,0.513345048,0,data/datasets/mscoco/val2014/COCO_val2014_000000146910.jpg
321,A man of people are a a on a street .,A group of people riding on bikes down a street .,0.3816330911,0,data/datasets/mscoco/val2014/COCO_val2014_000000321886.jpg
331,"A bathroom and in a of and , other .","fine china stays on display , not to be touched",0.5623413252,0,data/datasets/mscoco/val2014/COCO_val2014_000000571804.jpg
341,A are in in the of a building building . a people and .,Kids play soccer in front of a marble building with giant oak doors .,0.4071220776,0,data/datasets/Flickr30k/flickr30k-images/3426933951.jpg
351,A man is a white shirt is at a pizza cake . a kitchen . .,A woman in a white vest reaching for a white paper in a fish market .,0.3976353644,0,data/datasets/Flickr30k/flickr30k-images/4818210621.jpg
361,A man in a tennis on a tennis court,A man taking a swing at a tennis ball,0.6104735836,0,data/datasets/mscoco/val2014/COCO_val2014_000000093511.jpg
371,A street street bus with a cars on the street .,A large white bus and many cars on a road .,0.4832697831,0,data/datasets/mscoco/val2014/COCO_val2014_000000216618.jpg
381,A man man of people are sitting a street . . .,A large crowd of people are near the subway shuttle bus .,0.2950234363,0,data/datasets/mscoco/val2014/COCO_val2014_000000010014.jpg
391,A plate with a and and of vegetables . a .,A tub and cardboard crate full of apples and bananas .,0.8210967437,0,data/datasets/mscoco/val2014/COCO_val2014_000000209441.jpg
401,A bathroom with to a toilet in a sink . .,A bathtub next to a window below a #START# light .,0.4617366309,0,data/datasets/mscoco/val2014/COCO_val2014_000000058329.jpg
411,A man man a white shirt is playing a tennis,a male in a yellow shirt is spinning a frisbee,0.4591497693,0,data/datasets/mscoco/val2014/COCO_val2014_000000343769.jpg
421,A man is a white shirt is a food . a .,A woman in a red coat selling various herbs and food .,0.4172261449,0,data/datasets/Flickr30k/flickr30k-images/4265333893.jpg
441,A man boarder with in the . to beach . . a .,A ski lodge covered in snow next a mountain filled with trees .,0.7875110621,0,data/datasets/mscoco/val2014/COCO_val2014_000000370462.jpg
451,A bathroom with with a sinks and and a .,A kitchen area with multiple white cabinets and papers .,0.7952707288,0,data/datasets/mscoco/val2014/COCO_val2014_000000438495.jpg
461,A street is down a street in a street . a building .,A bus driving past a billboard across the street from a bank .,0.7875110621,0,data/datasets/mscoco/val2014/COCO_val2014_000000213649.jpg
471,A plate of a food on on to a a . . a . . .,A plate of odd looking pizza next to two wine glasses and eye glasses case .,0.2335689889,0,data/datasets/mscoco/val2014/COCO_val2014_000000117836.jpg
481,A bathroom with has a toilet and a sink . a,a kitchen that has a sink and a stove in it,0.6360188028,0,data/datasets/mscoco/val2014/COCO_val2014_000000284365.jpg
491,A man is a orange shirt is sitting a at a .,A woman in an orange shirt is putting spread on sandwiches .,0.2950234363,0,data/datasets/Flickr30k/flickr30k-images/3486059684.jpg
501,A man with on a motorcycle with a motorcycle .,A motorcycle parked near a fence by a beach .,0.8408964153,0,data/datasets/mscoco/val2014/COCO_val2014_000000018737.jpg
511,A a and on sitting on to a a and,Three computer screens are placed next to one another .,0.5623413252,0,data/datasets/mscoco/val2014/COCO_val2014_000000072051.jpg
521,A baseball player is a ball with a ball . ball .,A baseball player pitches the ball from the pitcher 's mound .,0.2950234363,0,data/datasets/mscoco/val2014/COCO_val2014_000000269058.jpg
531,A man of people are a beach with,A group of girls on a beach .,0.516973154,0,data/datasets/Flickr8k/Flickr8k_Dataset/2723929323_70b93a74ea.jpg
541,A large sign with a airport . a #START# . it background .,A street sign at an intersection with tropical trees in the background .,0.4231178542,0,data/datasets/mscoco/val2014/COCO_val2014_000000274233.jpg
551,A are are a a and and and and . a .,"Topless woman smeared with brown substance , blurry crowd in background .",0.5372849659,0,data/datasets/Flickr30k/flickr30k-images/2602085456.jpg
571,A large bench with in a of a water .,A wooden bench nestled in front of sparse woods .,0.8408964153,0,data/datasets/mscoco/val2014/COCO_val2014_000000320893.jpg
581,A man up a of a small of a small . a . it . it .,A close of photo of a leg of a bench with pictures of people at cats .,0.4583034067,0,data/datasets/mscoco/val2014/COCO_val2014_000000139475.jpg
591,A is a red of people are a street,There is a group of cars passing a bank,0.4854917717,0,data/datasets/mscoco/val2014/COCO_val2014_000000213649.jpg
601,A a are a table with on a .,Some vegetables on the ground are in planters .,0.7598356857,0,data/datasets/mscoco/val2014/COCO_val2014_000000050331.jpg
611,A different are are sitting to a on . a side .,Some apples that are ready to be picked from the tree .,0.7071067812,0,data/datasets/mscoco/val2014/COCO_val2014_000000321089.jpg
621,A man with with in a of a tree . a field .,A mountain goat stands on top of a rock on a hill .,0.4231178542,0,data/datasets/mscoco/val2014/COCO_val2014_000000016502.jpg
631,A people are standing a in a street,some kids are riding skateboards on a ramp,0.7071067812,0,data/datasets/mscoco/val2014/COCO_val2014_000000409345.jpg
1,A group and white horse of a people standing,A black and white photo of two zebra .,0.4854917717,0,data/datasets/mscoco/val2014/COCO_val2014_000000155355.jpg
12,A bathroom bathroom bathroom with a toilet toilet,a small dirty bathroom with a simple sink,0.3655552229,0,data/datasets/mscoco/val2014/COCO_val2014_000000043771.jpg
23,A man and white boat of a water in a beach . the water water .,A black and white image of two boats on the water in between two mountains .,0.5623413252,0,data/datasets/mscoco/val2014/COCO_val2014_000000570448.jpg
34,A people are a bike on a street . . front of a street of,Two bikers riding their bikes on the road stopped in front of the line .,0.37150116,0,data/datasets/mscoco/val2014/COCO_val2014_000000377352.jpg
45,A plate with of food vegetables and a .,A table full of various vegetables and #START# .,0.513345048,0,data/datasets/mscoco/val2014/COCO_val2014_000000353130.jpg
56,A man in a tennis shirt is a to hit a ball ball . a racket .,A girl in a tennis outfit getting ready to hit the tennis ball with her racket .,0.30648596,0,data/datasets/mscoco/val2014/COCO_val2014_000000159609.jpg
67,A man is sitting on of a phone on on a a phone . sitting on a .,A guy is stretched out with his feet propped up and his cat is laying beside him .,0.6389431042,0,data/datasets/mscoco/val2014/COCO_val2014_000000269918.jpg
78,A dog dog is a water,A black dog in the water,0.8408964153,0,data/datasets/Flickr8k/Flickr8k_Dataset/1884065356_c6c34b4568.jpg
89,A plate with pizza with a plate plate white plate,a sugar glazed donut on a brown and white plate,0.4272870064,0,data/datasets/mscoco/val2014/COCO_val2014_000000046428.jpg
100,A is a laptop and with a a on a .,There is a control room with several boards and screens .,0.4617366309,0,data/datasets/mscoco/val2014/COCO_val2014_000000570179.jpg
111,A and is a on the mouth . a is dog .,Black dog holds frisbee in his mouth as he 's running .,0.7071067812,0,data/datasets/mscoco/val2014/COCO_val2014_000000572825.jpg
122,A giraffe of zebras standing in a in a field field .,A group of zebras graze on grass in a jungle habitat .,0.5491004868,0,data/datasets/mscoco/val2014/COCO_val2014_000000113354.jpg
133,A man in is playing on a field of a .,A man that is standing on a mound of dirt .,0.5972880662,0,data/datasets/mscoco/val2014/COCO_val2014_000000497838.jpg
144,A man and is is sitting on a street . a people . .,A black cat that 's sitting in the road by two parked vehicles .,0.6803749333,0,data/datasets/mscoco/val2014/COCO_val2014_000000254540.jpg
166,A man is a white shirt and at a kitchen .,A man in a black shirt leans on a counter .,0.4832697831,0,data/datasets/Flickr30k/flickr30k-images/4410033566.jpg
177,A man is a shirt and a and a table .,a woman in blue shirt eating fries at a table .,0.3170233139,0,data/datasets/mscoco/val2014/COCO_val2014_000000163540.jpg
188,A and of a vase with a flowers white and,flower arrangement in a basket with purple and blue flowers,0.7952707288,0,data/datasets/mscoco/val2014/COCO_val2014_000000309958.jpg
199,A men are playing a game . . .,Two men are using video game remote controls .,0.4854917717,0,data/datasets/mscoco/val2014/COCO_val2014_000000494139.jpg
210,A bathroom with a toilet and and a and a shower .,A bathroom has a shower stall and toilet with gray tile .,0.5900468726,0,data/datasets/mscoco/val2014/COCO_val2014_000000066567.jpg
221,A man man is sitting at a table of a table .,The young man is looking across the table at the camera .,0.4411629359,0,data/datasets/mscoco/val2014/COCO_val2014_000000381246.jpg
232,A man and with a flowers of and,A red vase with long stem red roses,0.7071067812,0,data/datasets/mscoco/val2014/COCO_val2014_000000462802.jpg
243,A man in a woman sitting on on a man in a bench . .,A woman and her child sitting nest to a man on a park bench .,0.5988059642,0,data/datasets/mscoco/val2014/COCO_val2014_000000087144.jpg
254,A cat is on a toilet next in a window . sitting a,A cat sitting on a toilet seat while the cover is up .,0.3438931218,0,data/datasets/mscoco/val2014/COCO_val2014_000000198563.jpg
265,A man train is is sitting a in a .,A small train that is on tracks near grass .,0.7952707288,0,data/datasets/mscoco/val2014/COCO_val2014_000000153832.jpg
276,A and white cat laying on a a bed couch .,Brown and white dog laying down on a brown couch .,0.6610079037,0,data/datasets/mscoco/val2014/COCO_val2014_000000324937.jpg
287,A man is a a the air . a beach .,A person jumping up in the air on a surfboard .,0.4617366309,0,data/datasets/mscoco/val2014/COCO_val2014_000000317070.jpg
298,A with a kitchen of a with at . a . a . a . .,Scene from the top of stairs looking down at den with desk and tall clock .,0.7071067812,0,data/datasets/mscoco/val2014/COCO_val2014_000000375503.jpg
309,A man in a wave on a snowy beach .,A man flying a kite on a sandy beach .,0.6950150297,0,data/datasets/mscoco/val2014/COCO_val2014_000000135486.jpg
320,A plate plate of food food and a plate plate . .,A large amount of fresh brocolli in a grocery produce section .,0.7598356857,0,data/datasets/mscoco/val2014/COCO_val2014_000000020349.jpg
331,A man with with a street with a building .,A train track on the road with a street sign,0.3246679155,0,data/datasets/mscoco/val2014/COCO_val2014_000000128441.jpg
342,A is a table with a and food . a table,woman at a table with #START# of food in a restuarant,0.3170233139,0,data/datasets/mscoco/val2014/COCO_val2014_000000551288.jpg
353,A man in a woman is at a phone .,A man and a woman looking at cell phones .,0.6042750795,0,data/datasets/mscoco/val2014/COCO_val2014_000000483374.jpg
364,A living room with sitting a a a .,A blue couch is facing towards two chairs .,0.686589048,0,data/datasets/mscoco/val2014/COCO_val2014_000000364580.jpg
375,A dog dog is running in the grass field .,The brown dog is playing in the white snow .,0.5773502692,0,data/datasets/Flickr8k/Flickr8k_Dataset/2315807231_6948b3f3a5.jpg
386,A man is riding head on a is to to the air . a beach .,A boy is being watched as he leaps up in the air on a trampoline .,0.4914498405,0,data/datasets/Flickr8k/Flickr8k_Dataset/210126070_0d43b300b9.jpg
397,A man in a red on down a .,A man carrying a sign walking past buses .,0.4854917717,0,data/datasets/mscoco/val2014/COCO_val2014_000000202339.jpg
408,A airplane flying a airplane on on on .,An airplane with its landing wheels out landing .,0.686589048,0,data/datasets/mscoco/val2014/COCO_val2014_000000057429.jpg
419,A people are a in a field field .,Two women playing tennis on a tennis court .,0.686589048,0,data/datasets/mscoco/val2014/COCO_val2014_000000398803.jpg
430,A dog dog is on a grass of a tree,a little goat laying in the shade by a tree,0.4272870064,0,data/datasets/mscoco/val2014/COCO_val2014_000000161195.jpg
441,A man player is a air shirt is playing on a court of a tennis .,The tennis player in the blue shirt is standing on the tip of his toes .,0.4132584092,0,data/datasets/mscoco/val2014/COCO_val2014_000000315810.jpg
452,A black dogs are standing in on a large .,The two elephants are standing close to a wall .,0.4591497693,0,data/datasets/mscoco/val2014/COCO_val2014_000000025743.jpg
463,A is a laptop phone on a hand . .,Someone holding a smart phone in their left hand .,0.4591497693,0,data/datasets/mscoco/val2014/COCO_val2014_000000448974.jpg
474,A man is riding on a people of a .,The man is standing near many stacks of chairs .,0.4591497693,0,data/datasets/mscoco/val2014/COCO_val2014_000000485447.jpg
485,A in a old on the beach of a building .,Boy holding an umbrella at the edge of a cliff .,0.4366835443,0,data/datasets/mscoco/val2014/COCO_val2014_000000411480.jpg
496,A man of people bears in a .,A collection of teddy bears bearing Swiss flags,0.78254229,0,data/datasets/mscoco/val2014/COCO_val2014_000000125167.jpg
507,A cat of sitting on a bed . a cat .,A bag being used on a bench as a pillow .,0.4617366309,0,data/datasets/mscoco/val2014/COCO_val2014_000000303365.jpg
518,A plate plate with with on a plate .,A fluffy pastry item is in a napkin .,0.7598356857,0,data/datasets/mscoco/val2014/COCO_val2014_000000499724.jpg
529,A kitchen with a kitchen kitchen with a a . the .,A room in a dusty building with cleaning supplies in it .,0.7598356857,0,data/datasets/mscoco/val2014/COCO_val2014_000000485424.jpg
540,A are a bananas and in on a,There are some green bananas hanging in bunches,0.78254229,0,data/datasets/mscoco/val2014/COCO_val2014_000000114549.jpg
551,A dog dog is on to a dog in .,A orange dog laying next to a wine bottle .,0.4854917717,0,data/datasets/mscoco/val2014/COCO_val2014_000000094823.jpg
562,A man in a sitting is sitting on a table .,A man and woman that are sitting around a table .,0.367205627,0,data/datasets/mscoco/val2014/COCO_val2014_000000163710.jpg
573,A cat and dog with on a floor .,A toy stuffed animal lying on the ground .,0.7598356857,0,data/datasets/mscoco/val2014/COCO_val2014_000000218926.jpg
595,A bathroom room with a toilet of a toilet,a living area with a seat and a bed,0.4518010018,0,data/datasets/mscoco/val2014/COCO_val2014_000000434417.jpg
606,A man in a woman standing on of a .,A person and a child standing outside holding dogs .,0.7952707288,0,data/datasets/mscoco/val2014/COCO_val2014_000000055780.jpg
617,A man of people playing a a . a . a camera . .,A group of people holding up cellphones taking pictures of the same thing .,0.3850322887,0,data/datasets/mscoco/val2014/COCO_val2014_000000315403.jpg
628,A computer computer with a a laptop of a table room .,"A office desk , with a view of a parking lot .",0.5491004868,0,data/datasets/mscoco/val2014/COCO_val2014_000000250108.jpg
639,A street is parked walking down a street . a .,the giraffe 's are walking down the roads as cars pass,0.367205627,0,data/datasets/mscoco/val2014/COCO_val2014_000000262006.jpg
